performance_date,employee_id,rating_code,goals_completed,promotion_flag,bonus_amount
2023-06-30,EMP00478,2,4,False,0.0
2023-09-30,EMP00478,3,9,False,109289.21
2023-12-31,EMP00478,3,12,False,119706.55
2024-03-31,EMP00478,3,6,False,34169.75
2024-06-30,EMP00478,4,4,True,84503.16
2024-09-30,EMP00478,3,4,False,116232.21
2024-12-31,EMP00478,3,8,False,104991.46
2022-03-31,EMP00479,3,5,False,41519.65
2022-06-30,EMP00479,4,10,False,44339.97
2022-09-30,EMP00479,5,6,False,29029.65
2022-12-31,EMP00479,3,3,False,26593.07
2023-03-31,EMP00479,3,4,False,39997.53
2023-06-30,EMP00479,3,7,False,35924.92
2023-09-30,EMP00479,4,7,False,12962.33
2023-12-31,EMP00479,3,3,False,48400.96
2024-03-31,EMP00479,2,9,False,0.0
2024-06-30,EMP00479,3,7,False,15701.59
2024-09-30,EMP00479,3,7,False,46375.62
2024-12-31,EMP00479,2,11,False,0.0
2022-06-30,EMP00480,4,4,False,13967.69
2022-09-30,EMP00480,1,9,False,0.0
2022-12-31,EMP00480,3,5,False,8304.2
2023-03-31,EMP00480,1,7,False,0.0
2023-06-30,EMP00480,2,9,False,0.0
2023-09-30,EMP00480,3,12,False,35685.47
2023-12-31,EMP00480,3,8,False,23068.34
2024-03-31,EMP00480,2,5,False,0.0
2024-06-30,EMP00480,3,7,False,20277.31
2024-09-30,EMP00480,2,10,False,0.0
2024-12-31,EMP00480,3,6,False,26711.9
2023-06-30,EMP00481,2,6,False,0.0
2023-09-30,EMP00481,4,12,False,78311.7
2023-12-31,EMP00481,3,10,False,52527.89
2024-03-31,EMP00481,3,12,False,57226.64
2024-06-30,EMP00481,4,4,False,20457.83
2024-09-30,EMP00481,4,9,False,35679.93
2024-12-31,EMP00481,2,3,False,0.0
2022-12-31,EMP00482,3,11,False,87855.29
2023-03-31,EMP00482,3,10,False,81997.94
2023-06-30,EMP00482,3,8,False,30751.96
2023-09-30,EMP00482,4,12,False,45457.29
2023-12-31,EMP00482,4,5,False,36309.54
2024-03-31,EMP00482,3,5,False,29957.31
2024-06-30,EMP00482,4,10,False,89023.81
2024-09-30,EMP00482,5,7,False,101448.1
2024-12-31,EMP00482,4,8,False,56320.29
2022-03-31,EMP00483,3,4,False,227143.57
2022-06-30,EMP00483,2,8,False,0.0
2022-09-30,EMP00483,3,12,False,152895.59
2022-12-31,EMP00483,4,5,False,111650.53
2023-03-31,EMP00483,4,11,False,226876.71
2023-06-30,EMP00483,5,7,False,157787.76
2023-09-30,EMP00483,3,4,False,165250.31
2023-12-31,EMP00483,4,3,False,65171.67
2024-03-31,EMP00483,4,8,False,152898.87
2024-06-30,EMP00483,3,7,False,103752.96
2024-09-30,EMP00483,2,11,False,0.0
2024-12-31,EMP00483,3,3,False,158889.72
2024-09-30,EMP00484,4,7,False,14657.8
2024-12-31,EMP00484,4,12,False,47429.87
2022-03-31,EMP00485,3,4,False,94515.62
2022-06-30,EMP00485,1,8,False,0.0
2022-09-30,EMP00485,3,8,False,81013.67
2022-12-31,EMP00485,3,9,False,59373.08
2023-03-31,EMP00485,2,7,False,0.0
2023-06-30,EMP00485,3,5,False,75097.9
2022-03-31,EMP00486,3,6,False,84733.16
2022-06-30,EMP00486,4,6,False,91668.46
2022-09-30,EMP00486,3,4,False,65765.19
2022-12-31,EMP00486,3,6,False,56522.24
2023-03-31,EMP00486,5,10,True,78240.37
2023-06-30,EMP00486,3,8,False,103589.83
2023-09-30,EMP00486,3,9,False,137771.87
2023-12-31,EMP00486,4,9,False,200229.18
2024-03-31,EMP00486,3,5,False,196211.88
2024-06-30,EMP00486,3,4,False,67469.03
2024-09-30,EMP00486,3,5,False,131494.9
2024-12-31,EMP00486,3,11,False,107531.32
2023-03-31,EMP00487,3,7,False,91024.57
2023-06-30,EMP00487,4,9,True,134311.37
2023-09-30,EMP00487,1,11,False,0.0
2023-12-31,EMP00487,4,11,False,100542.12
2024-03-31,EMP00487,4,9,False,41444.37
2024-06-30,EMP00487,3,6,False,165379.45
2024-09-30,EMP00487,4,12,False,39676.08
2024-12-31,EMP00487,2,3,False,0.0
2022-03-31,EMP00488,3,10,False,55391.88
2022-06-30,EMP00488,3,10,False,24273.56
2022-09-30,EMP00488,3,7,False,17244.4
2022-12-31,EMP00488,3,10,False,80294.76
2023-03-31,EMP00488,4,3,False,71965.23
2023-06-30,EMP00488,4,5,False,42387.59
2023-09-30,EMP00488,3,8,False,73121.0
2023-12-31,EMP00488,3,4,False,69507.57
2024-03-31,EMP00488,3,6,False,77393.74
2024-06-30,EMP00488,3,6,False,20662.95
2024-09-30,EMP00488,3,9,False,29439.56
2024-12-31,EMP00488,2,7,False,0.0
2022-03-31,EMP00489,4,6,False,72983.3
2022-06-30,EMP00489,4,8,False,42951.5
2022-09-30,EMP00489,3,9,False,56197.56
2022-12-31,EMP00489,3,10,False,68496.56
2023-03-31,EMP00489,2,8,False,0.0
2023-06-30,EMP00489,1,3,False,0.0
2023-09-30,EMP00489,3,7,False,25793.14
2023-12-31,EMP00489,3,12,False,52713.56
2024-03-31,EMP00489,5,8,False,65713.81
2024-06-30,EMP00489,3,6,False,47403.61
2024-09-30,EMP00489,3,12,False,23332.84
2024-12-31,EMP00489,3,12,False,14194.28
2022-03-31,EMP00490,3,11,False,82354.04
2022-06-30,EMP00490,4,12,False,87474.91
2022-09-30,EMP00490,3,8,False,69874.69
2022-12-31,EMP00490,4,8,False,46136.85
2023-03-31,EMP00490,4,5,False,60188.28
2023-06-30,EMP00490,2,11,False,0.0
2023-09-30,EMP00490,5,9,False,73959.58
2023-12-31,EMP00490,2,10,False,0.0
2024-03-31,EMP00490,4,9,False,108826.95
2024-06-30,EMP00490,5,9,False,79993.54
2024-09-30,EMP00490,4,8,False,19691.98
2024-12-31,EMP00490,1,4,False,0.0
2022-03-31,EMP00491,3,7,False,23971.96
2022-06-30,EMP00491,3,8,False,79442.86
2022-09-30,EMP00491,3,7,False,72036.33
2022-12-31,EMP00491,2,6,False,0.0
2023-03-31,EMP00491,3,10,False,97284.11
2023-06-30,EMP00491,4,4,True,85367.21
2023-09-30,EMP00491,3,10,False,46446.16
2023-12-31,EMP00491,4,5,False,70272.13
2024-03-31,EMP00491,3,6,False,41665.07
2024-06-30,EMP00491,3,9,False,85960.68
2024-09-30,EMP00491,3,4,False,54080.99
2024-12-31,EMP00491,3,11,False,35355.21
2022-03-31,EMP00492,3,9,False,53509.78
2022-06-30,EMP00492,2,9,False,0.0
2022-09-30,EMP00492,3,8,False,39628.65
2022-12-31,EMP00492,4,6,False,124091.09
2023-03-31,EMP00492,4,5,True,57649.94
2023-06-30,EMP00492,3,8,False,176740.44
2023-09-30,EMP00492,3,3,False,138647.73
2023-12-31,EMP00492,4,7,False,36607.09
2024-03-31,EMP00492,5,8,False,118052.27
2024-06-30,EMP00492,4,8,False,81284.95
2024-09-30,EMP00492,5,8,False,168619.8
2024-12-31,EMP00492,2,12,False,0.0
2022-03-31,EMP00493,4,3,False,63566.61
2022-06-30,EMP00493,3,5,False,57647.13
2022-09-30,EMP00493,3,6,False,34241.29
2022-12-31,EMP00493,5,12,False,66640.89
2023-03-31,EMP00493,3,11,False,66843.77
2023-06-30,EMP00493,3,4,False,53660.76
2023-09-30,EMP00493,3,4,False,16919.74
2023-12-31,EMP00493,4,5,False,24984.2
2024-03-31,EMP00493,3,5,False,47119.89
2024-06-30,EMP00493,4,8,False,73067.75
2023-06-30,EMP00494,3,11,False,61964.2
2023-09-30,EMP00494,4,3,False,39023.75
2023-12-31,EMP00494,4,5,False,42627.28
2024-03-31,EMP00494,3,11,False,33276.98
2024-06-30,EMP00494,4,10,False,63518.87
2024-09-30,EMP00494,5,7,False,63126.28
2024-12-31,EMP00494,3,7,False,48770.81
2022-03-31,EMP00495,3,12,False,47347.14
2022-06-30,EMP00495,4,11,False,120332.83
2022-09-30,EMP00495,3,8,False,148856.5
2022-12-31,EMP00495,3,12,False,135166.43
2023-03-31,EMP00495,4,10,False,164870.25
2023-06-30,EMP00495,4,4,True,171712.44
2023-09-30,EMP00495,5,5,False,63224.03
2023-12-31,EMP00495,3,11,False,69659.22
2024-03-31,EMP00495,3,3,False,163941.34
2024-06-30,EMP00495,4,8,False,49223.19
2024-09-30,EMP00495,3,5,False,69338.82
2024-12-31,EMP00495,3,8,False,76069.62
2022-03-31,EMP00496,3,10,False,57586.76
2022-06-30,EMP00496,3,6,False,33173.77
2022-09-30,EMP00496,4,3,False,46685.54
2022-12-31,EMP00496,3,8,False,44973.77
2023-03-31,EMP00496,3,8,False,124718.93
2023-06-30,EMP00496,3,7,False,53572.37
2023-09-30,EMP00496,3,12,False,34058.09
2023-12-31,EMP00496,3,11,False,88065.19
2024-03-31,EMP00496,4,5,False,90796.22
2024-06-30,EMP00496,3,8,False,60795.51
2024-09-30,EMP00496,3,10,False,117068.62
2024-12-31,EMP00496,4,7,False,90398.63
2024-06-30,EMP00497,4,6,False,20858.48
2024-09-30,EMP00497,4,9,False,45171.64
2024-12-31,EMP00497,3,8,False,40862.24
2022-03-31,EMP00498,4,10,False,52046.6
2022-06-30,EMP00498,4,7,True,94207.49
2022-09-30,EMP00498,3,10,False,97655.67
2022-12-31,EMP00498,5,4,False,55224.12
2023-03-31,EMP00498,4,4,False,28979.7
2023-06-30,EMP00498,1,6,False,0.0
2023-09-30,EMP00498,4,3,False,31168.41
2023-12-31,EMP00498,3,12,False,83318.75
2024-03-31,EMP00498,3,6,False,102961.96
2024-06-30,EMP00498,4,3,False,46155.41
2024-09-30,EMP00498,2,4,False,0.0
2024-12-31,EMP00498,5,7,False,115873.23
2022-03-31,EMP00499,3,6,False,67800.97
2022-06-30,EMP00499,4,5,False,24896.47
2022-09-30,EMP00499,3,11,False,44468.78
2022-12-31,EMP00499,2,11,False,0.0
2023-03-31,EMP00499,5,3,False,34091.69
2023-06-30,EMP00499,3,11,False,17392.21
2023-09-30,EMP00499,4,8,False,16987.21
2023-12-31,EMP00499,3,8,False,50076.04
2024-03-31,EMP00499,3,10,False,58017.47
2024-06-30,EMP00499,4,4,False,55320.13
2024-09-30,EMP00499,4,11,False,69498.84
2024-12-31,EMP00499,4,3,True,54491.66
2022-03-31,EMP00500,3,9,False,28315.09
2022-06-30,EMP00500,3,6,False,82876.11
2022-09-30,EMP00500,4,6,False,138368.58
2022-12-31,EMP00500,2,3,False,0.0
2023-03-31,EMP00500,5,5,False,108781.18
2023-06-30,EMP00500,5,3,False,51154.08
2023-09-30,EMP00500,4,9,False,49424.82
2023-12-31,EMP00500,3,5,False,55518.33
2022-03-31,EMP00501,2,10,False,0.0
2022-06-30,EMP00501,3,4,False,42408.77
2022-09-30,EMP00501,1,4,False,0.0
2022-12-31,EMP00501,4,10,False,60802.46
2023-03-31,EMP00501,3,7,False,38535.2
2023-06-30,EMP00501,3,3,False,45160.89
2023-09-30,EMP00501,2,7,False,0.0
2023-12-31,EMP00501,4,11,False,40558.54
2024-03-31,EMP00501,4,7,True,12467.11
2024-06-30,EMP00501,3,4,False,47669.1
2024-09-30,EMP00501,3,10,False,52698.77
2024-12-31,EMP00501,4,6,False,37043.31
2022-03-31,EMP00502,2,3,False,0.0
2022-06-30,EMP00502,2,8,False,0.0
2022-09-30,EMP00502,4,5,False,20796.43
2022-12-31,EMP00502,3,10,False,28470.2
2023-03-31,EMP00502,5,9,False,30749.44
2023-06-30,EMP00502,5,4,False,26562.54
2023-09-30,EMP00502,3,6,False,35964.29
2023-12-31,EMP00502,3,5,False,8577.54
2024-03-31,EMP00502,3,5,False,11022.57
2024-06-30,EMP00502,3,9,False,11882.8
2024-09-30,EMP00502,3,6,False,14674.28
2022-09-30,EMP00503,5,4,False,50268.68
2022-12-31,EMP00503,3,4,False,40006.49
2023-03-31,EMP00503,3,6,False,138276.21
2023-06-30,EMP00503,3,7,False,42627.33
2023-09-30,EMP00503,5,6,False,40067.8
2023-12-31,EMP00503,3,9,False,55220.26
2024-03-31,EMP00503,5,6,False,81208.5
2024-06-30,EMP00503,3,4,False,34905.27
2024-09-30,EMP00503,3,4,False,70756.03
2024-12-31,EMP00503,4,6,False,152571.75
2022-03-31,EMP00504,3,8,False,50070.32
2022-06-30,EMP00504,4,11,False,62139.5
2022-09-30,EMP00504,3,4,False,38251.58
2022-12-31,EMP00504,3,11,False,58050.31
2023-03-31,EMP00504,3,8,False,47025.4
2023-06-30,EMP00504,3,11,False,59418.73
2023-09-30,EMP00504,3,5,False,67904.74
2023-12-31,EMP00504,3,8,False,14603.65
2024-03-31,EMP00504,4,10,True,39864.63
2024-06-30,EMP00504,1,6,False,0.0
2024-09-30,EMP00504,1,8,False,0.0
2024-12-31,EMP00504,3,9,False,32071.06
2022-03-31,EMP00505,3,10,False,90758.49
2022-06-30,EMP00505,3,6,False,233030.19
2022-09-30,EMP00505,4,11,False,185570.5
2022-03-31,EMP00506,5,9,False,104490.96
2022-06-30,EMP00506,3,12,False,55094.58
2022-09-30,EMP00506,2,9,False,0.0
2022-12-31,EMP00506,3,6,False,72696.19
2023-03-31,EMP00506,1,5,False,0.0
2023-06-30,EMP00506,4,11,False,44287.15
2023-09-30,EMP00506,4,3,False,45739.53
2023-12-31,EMP00506,2,4,False,0.0
2024-03-31,EMP00506,3,11,False,82853.95
2024-06-30,EMP00506,2,6,False,0.0
2024-09-30,EMP00506,4,3,False,180600.57
2024-12-31,EMP00506,4,7,False,136198.88
2022-12-31,EMP00507,3,10,False,55204.83
2023-03-31,EMP00507,3,10,False,48277.62
2023-06-30,EMP00507,3,6,False,13309.85
2023-09-30,EMP00507,2,12,False,0.0
2023-12-31,EMP00507,3,4,False,48101.88
2024-03-31,EMP00507,4,6,False,60615.86
2024-06-30,EMP00507,4,9,False,40275.56
2024-09-30,EMP00507,3,4,False,35605.75
2024-12-31,EMP00507,3,3,False,25559.73
2022-03-31,EMP00508,4,5,False,43381.05
2022-06-30,EMP00508,4,11,False,13287.79
2022-09-30,EMP00508,3,3,False,24744.28
2022-12-31,EMP00508,3,5,False,23935.19
2023-03-31,EMP00508,2,5,False,0.0
2023-06-30,EMP00508,5,11,False,18403.81
2023-09-30,EMP00508,2,8,False,0.0
2023-12-31,EMP00508,5,12,False,25927.46
2024-03-31,EMP00508,4,7,False,22868.35
2024-06-30,EMP00508,3,8,False,37133.42
2024-09-30,EMP00508,3,11,False,12509.44
2024-12-31,EMP00508,5,3,False,41985.82
2023-06-30,EMP00509,3,4,False,20744.82
2023-09-30,EMP00509,4,9,False,83544.07
2023-12-31,EMP00509,4,10,False,74875.92
2024-03-31,EMP00509,4,11,False,59268.7
2024-06-30,EMP00509,3,3,False,84575.67
2024-09-30,EMP00509,5,11,False,93066.08
2024-12-31,EMP00509,5,7,False,90661.98
2022-03-31,EMP00510,4,10,False,104407.71
2022-06-30,EMP00510,1,7,False,0.0
2023-12-31,EMP00511,4,7,False,74228.92
2024-03-31,EMP00511,3,6,False,48054.71
2024-06-30,EMP00511,3,8,False,55461.77
2024-09-30,EMP00511,3,11,False,62680.88
2024-12-31,EMP00511,3,12,False,56008.19
2022-03-31,EMP00512,2,10,False,0.0
2022-06-30,EMP00512,3,8,False,63111.16
2022-09-30,EMP00512,5,3,True,93950.38
2022-12-31,EMP00512,2,9,False,0.0
2023-03-31,EMP00512,3,6,False,127537.71
2023-06-30,EMP00512,5,6,False,53420.51
2023-09-30,EMP00512,1,9,False,0.0
2023-12-31,EMP00512,3,12,False,69481.18
2024-03-31,EMP00512,4,9,False,140440.7
2024-06-30,EMP00512,4,7,False,118870.66
2024-09-30,EMP00512,5,3,False,136140.05
2024-12-31,EMP00512,3,4,False,126316.02
2022-03-31,EMP00513,3,10,False,71743.37
2022-06-30,EMP00513,4,5,False,43632.83
2022-09-30,EMP00513,5,10,False,77054.02
2022-12-31,EMP00513,3,7,False,78557.91
2023-03-31,EMP00513,5,12,True,82478.5
2023-06-30,EMP00513,3,7,False,67091.12
2022-03-31,EMP00514,3,4,False,73556.76
2022-06-30,EMP00514,2,9,False,0.0
2022-09-30,EMP00514,3,4,False,43498.38
2022-12-31,EMP00514,3,10,False,114848.65
2023-03-31,EMP00514,4,8,False,99654.87
2023-06-30,EMP00514,3,11,False,125958.37
2023-09-30,EMP00514,3,5,False,49091.02
2023-12-31,EMP00514,3,9,False,58539.17
2024-03-31,EMP00514,2,4,False,0.0
2024-06-30,EMP00514,2,9,False,0.0
2024-09-30,EMP00514,2,7,False,0.0
2024-12-31,EMP00514,2,6,False,0.0
2022-03-31,EMP00515,3,7,False,126719.03
2022-06-30,EMP00515,4,4,False,32447.78
2022-09-30,EMP00515,3,7,False,38750.41
2022-12-31,EMP00515,3,6,False,90603.33
2022-03-31,EMP00516,2,9,False,0.0
2022-06-30,EMP00516,3,11,False,74264.23
2022-09-30,EMP00516,3,9,False,57902.51
2022-12-31,EMP00516,2,11,False,0.0
2023-03-31,EMP00516,2,11,False,0.0
2023-06-30,EMP00516,3,8,False,60774.33
2023-09-30,EMP00516,5,3,False,92150.9
2023-12-31,EMP00516,4,6,False,87116.06
2024-03-31,EMP00516,5,7,False,61003.33
2024-06-30,EMP00516,3,5,False,87449.22
2024-09-30,EMP00516,3,7,False,34519.59
2024-12-31,EMP00516,2,7,False,0.0
2022-03-31,EMP00517,4,4,False,78986.26
2022-06-30,EMP00517,3,10,False,28690.69
2022-09-30,EMP00517,2,9,False,0.0
2022-12-31,EMP00517,1,12,False,0.0
2023-03-31,EMP00517,4,11,False,80947.49
2023-06-30,EMP00517,4,12,False,87369.15
2023-09-30,EMP00517,3,4,False,100011.23
2023-12-31,EMP00517,4,4,False,64345.36
2024-03-31,EMP00517,3,5,False,56521.69
2024-06-30,EMP00517,2,3,False,0.0
2024-09-30,EMP00517,3,8,False,109494.06
2024-12-31,EMP00517,3,4,False,33193.69
2022-03-31,EMP00518,3,5,False,30868.19
2022-06-30,EMP00518,3,3,False,89138.46
2022-09-30,EMP00518,5,12,False,21900.38
2022-12-31,EMP00518,4,3,False,31921.89
2023-03-31,EMP00518,3,7,False,72093.93
2023-06-30,EMP00518,3,12,False,84175.28
2023-09-30,EMP00518,3,3,False,70950.32
2023-12-31,EMP00518,2,9,False,0.0
2024-03-31,EMP00518,3,4,False,77729.42
2024-06-30,EMP00518,4,6,False,22083.12
2024-09-30,EMP00518,2,8,False,0.0
2024-12-31,EMP00518,3,8,False,39722.37
2022-03-31,EMP00519,3,7,False,16520.36
2022-06-30,EMP00519,5,8,False,87357.91
2022-09-30,EMP00519,4,9,False,33900.7
2022-12-31,EMP00519,3,5,False,86427.88
2023-03-31,EMP00519,3,5,False,34743.34
2023-06-30,EMP00519,4,3,False,56662.65
2023-09-30,EMP00519,4,11,False,44474.11
2022-03-31,EMP00520,3,10,False,46110.36
2022-06-30,EMP00520,3,7,False,45719.38
2022-09-30,EMP00520,1,3,False,0.0
2022-12-31,EMP00520,3,11,False,46046.71
2023-03-31,EMP00520,3,10,False,15238.41
2023-06-30,EMP00520,3,8,False,81001.37
2023-09-30,EMP00520,4,7,False,48681.8
2023-12-31,EMP00520,5,9,False,78661.5
2024-03-31,EMP00520,3,10,False,30822.52
2024-06-30,EMP00520,3,10,False,18121.06
2024-09-30,EMP00520,1,5,False,0.0
2024-12-31,EMP00520,2,11,False,0.0
2023-09-30,EMP00521,1,7,False,0.0
2023-09-30,EMP00522,3,3,False,104981.92
2023-12-31,EMP00522,3,3,False,41637.94
2024-03-31,EMP00522,3,12,False,41098.31
2024-06-30,EMP00522,3,7,False,104458.63
2024-09-30,EMP00522,5,4,False,164295.11
2024-12-31,EMP00522,3,9,False,44076.35
2022-03-31,EMP00523,3,4,False,37781.81
2022-06-30,EMP00523,5,11,False,26111.67
2022-09-30,EMP00523,3,9,False,21439.14
2022-12-31,EMP00523,2,6,False,0.0
2023-03-31,EMP00523,3,4,False,10194.42
2023-06-30,EMP00523,4,9,False,34081.76
2023-09-30,EMP00523,4,7,False,46725.67
2023-12-31,EMP00523,4,6,False,19899.85
2024-03-31,EMP00523,4,8,True,21335.93
2024-06-30,EMP00523,3,4,False,27490.0
2024-09-30,EMP00523,4,7,False,56940.25
2024-12-31,EMP00523,4,8,False,34405.39
2022-03-31,EMP00524,3,11,False,32622.57
2022-06-30,EMP00524,5,11,False,95985.79
2022-09-30,EMP00524,3,10,False,109225.86
2022-12-31,EMP00524,3,11,False,165057.31
2023-03-31,EMP00524,3,10,False,167651.78
2023-06-30,EMP00524,3,9,False,78178.41
2023-09-30,EMP00524,3,8,False,76165.58
2023-12-31,EMP00524,2,3,False,0.0
2024-03-31,EMP00524,4,5,False,173692.81
2024-06-30,EMP00524,4,6,False,137751.4
2024-09-30,EMP00524,2,7,False,0.0
2024-12-31,EMP00524,2,9,False,0.0
2023-09-30,EMP00525,4,6,False,83303.67
2023-12-31,EMP00525,4,10,False,78982.34
2024-03-31,EMP00525,3,9,False,45354.19
2024-06-30,EMP00525,3,3,False,169215.01
2024-09-30,EMP00525,3,10,False,75375.78
2024-12-31,EMP00525,5,7,False,116392.46
2023-03-31,EMP00526,3,10,False,17285.5
2023-06-30,EMP00526,4,8,False,17783.46
2023-09-30,EMP00526,4,3,False,15628.18
2023-12-31,EMP00526,1,9,False,0.0
2024-03-31,EMP00526,3,5,False,13633.54
2024-06-30,EMP00526,3,7,False,13983.16
2024-09-30,EMP00526,3,7,False,16699.01
2024-12-31,EMP00526,4,10,False,40247.66
2023-03-31,EMP00527,3,5,False,60701.96
2023-06-30,EMP00527,2,12,False,0.0
2023-09-30,EMP00527,5,4,False,26481.21
2023-12-31,EMP00527,3,8,False,65431.98
2024-03-31,EMP00527,3,8,False,117391.84
2024-06-30,EMP00527,3,12,False,79794.94
2024-09-30,EMP00527,2,5,False,0.0
2024-12-31,EMP00527,1,7,False,0.0
2024-09-30,EMP00528,2,3,False,0.0
2024-12-31,EMP00528,5,8,False,57201.3
2022-03-31,EMP00529,3,7,False,150885.66
2022-06-30,EMP00529,1,7,False,0.0
2022-09-30,EMP00529,3,8,False,174743.34
2022-12-31,EMP00529,4,6,False,158893.88
2023-03-31,EMP00529,5,6,True,222599.92
2023-06-30,EMP00529,3,7,False,166433.02
2023-09-30,EMP00529,2,6,False,0.0
2023-12-31,EMP00529,4,12,False,48900.72
2024-03-31,EMP00529,3,10,False,220229.99
2024-06-30,EMP00529,3,8,False,189913.18
2024-09-30,EMP00529,3,9,False,90878.22
2024-12-31,EMP00529,3,10,False,106820.07
2022-03-31,EMP00530,2,6,False,0.0
2022-06-30,EMP00530,4,12,False,45246.22
2022-09-30,EMP00530,4,6,False,21884.93
2022-12-31,EMP00530,2,12,False,0.0
2023-03-31,EMP00530,3,11,False,54875.46
2023-06-30,EMP00530,1,11,False,0.0
2023-09-30,EMP00530,4,4,False,29389.17
2023-12-31,EMP00530,3,6,False,104472.68
2024-03-31,EMP00530,5,9,False,81562.38
2024-06-30,EMP00530,2,10,False,0.0
2024-09-30,EMP00530,2,11,False,0.0
2024-12-31,EMP00530,3,7,False,81289.38
2022-12-31,EMP00531,2,7,False,0.0
2023-03-31,EMP00531,3,11,False,116541.95
2023-06-30,EMP00532,4,12,False,57963.54
2023-09-30,EMP00532,4,8,False,29085.32
2023-12-31,EMP00532,5,12,False,46004.9
2024-03-31,EMP00532,3,9,False,139698.5
2024-06-30,EMP00532,4,8,False,93472.99
2024-09-30,EMP00532,3,11,False,62204.73
2024-12-31,EMP00532,4,3,False,135543.06
2022-03-31,EMP00533,4,10,False,89854.54
2022-06-30,EMP00533,2,5,False,0.0
2022-09-30,EMP00533,4,7,False,43044.16
2022-12-31,EMP00533,3,12,False,30063.64
2023-03-31,EMP00533,3,4,False,60188.15
2023-06-30,EMP00533,3,9,False,38403.73
2023-09-30,EMP00533,4,9,False,60215.64
2023-12-31,EMP00533,3,11,False,51842.09
2024-03-31,EMP00533,3,7,False,71074.59
2024-06-30,EMP00533,5,5,False,68474.76
2024-09-30,EMP00533,4,4,False,18086.21
2024-12-31,EMP00533,4,8,False,97188.24
2022-03-31,EMP00534,4,4,False,130120.21
2022-06-30,EMP00534,4,7,False,73768.0
2022-09-30,EMP00534,3,7,False,74007.13
2022-12-31,EMP00534,3,10,False,113329.77
2023-03-31,EMP00534,3,5,False,42964.17
2023-06-30,EMP00534,3,5,False,91770.61
2023-06-30,EMP00535,3,5,False,48683.99
2023-09-30,EMP00535,3,3,False,84039.95
2023-12-31,EMP00535,3,6,False,63243.96
2024-03-31,EMP00535,2,9,False,0.0
2024-06-30,EMP00535,3,11,False,42168.02
2024-09-30,EMP00535,1,4,False,0.0
2024-12-31,EMP00535,1,8,False,0.0
2022-03-31,EMP00536,3,6,False,18995.7
2022-06-30,EMP00536,4,8,False,57485.34
2022-09-30,EMP00536,2,5,False,0.0
2022-12-31,EMP00536,3,9,False,20690.52
2023-03-31,EMP00536,4,4,False,20363.31
2023-06-30,EMP00536,4,12,False,19584.88
2023-09-30,EMP00536,4,8,False,49975.27
2023-12-31,EMP00536,4,11,False,62611.77
2024-03-31,EMP00536,3,8,False,24191.49
2024-06-30,EMP00536,1,7,False,0.0
2024-09-30,EMP00536,1,11,False,0.0
2022-03-31,EMP00537,5,5,False,92768.4
2022-06-30,EMP00537,2,9,False,0.0
2022-09-30,EMP00537,3,10,False,131328.17
2022-12-31,EMP00537,4,8,False,47619.06
2023-03-31,EMP00537,4,5,False,64809.43
2023-06-30,EMP00537,3,11,False,59125.71
2023-09-30,EMP00537,2,12,False,0.0
2023-12-31,EMP00537,3,12,False,118948.95
2024-03-31,EMP00537,5,5,False,40266.06
2024-06-30,EMP00537,4,7,False,118241.78
2024-09-30,EMP00537,3,5,False,61922.31
2024-12-31,EMP00537,1,6,False,0.0
2022-03-31,EMP00538,3,6,False,72545.51
2022-06-30,EMP00538,2,3,False,0.0
2022-09-30,EMP00538,5,10,False,18034.37
2022-12-31,EMP00538,5,10,False,41099.85
2023-03-31,EMP00538,3,9,False,60449.91
2023-06-30,EMP00538,3,6,False,46390.03
2023-09-30,EMP00538,4,7,False,56681.47
2023-12-31,EMP00538,4,3,False,35392.53
2024-03-31,EMP00538,5,3,False,81767.41
2024-06-30,EMP00538,3,6,False,27459.46
2024-09-30,EMP00538,4,8,False,62357.3
2024-12-31,EMP00538,2,6,False,0.0
2022-03-31,EMP00539,3,9,False,103595.41
2022-06-30,EMP00540,2,12,False,0.0
2022-09-30,EMP00540,3,7,False,28559.41
2022-12-31,EMP00540,4,9,False,13618.19
2023-03-31,EMP00540,4,3,False,24821.39
2023-06-30,EMP00540,3,3,False,17746.71
2023-09-30,EMP00540,3,7,False,42544.79
2023-12-31,EMP00540,3,8,False,26611.69
2024-03-31,EMP00540,3,11,False,48697.24
2024-06-30,EMP00540,5,5,False,10533.0
2024-09-30,EMP00540,3,10,False,15460.9
2024-12-31,EMP00540,1,11,False,0.0
2022-03-31,EMP00541,4,6,False,146332.09
2022-06-30,EMP00541,5,12,True,158254.91
2022-09-30,EMP00541,2,8,False,0.0
2022-12-31,EMP00541,4,8,False,150812.27
2023-03-31,EMP00541,4,6,False,147467.59
2023-06-30,EMP00541,2,4,False,0.0
2023-09-30,EMP00541,3,8,False,92231.02
2022-12-31,EMP00542,4,3,False,13075.85
2023-03-31,EMP00542,3,11,False,20895.73
2023-06-30,EMP00542,3,12,False,36203.66
2023-09-30,EMP00542,2,10,False,0.0
2024-09-30,EMP00543,4,12,False,132001.76
2024-12-31,EMP00543,4,7,False,125833.93
2022-03-31,EMP00544,4,12,False,64992.25
2022-06-30,EMP00544,4,12,False,70280.99
2022-09-30,EMP00544,4,6,False,65124.15
2022-12-31,EMP00544,2,12,False,0.0
2023-03-31,EMP00544,5,7,False,57248.79
2023-06-30,EMP00544,3,12,False,47117.15
2023-09-30,EMP00544,4,11,False,67703.89
