snapshot_date,employee_id,department_name,job_title,job_level,city,state,country,manager_id,education_level,salary,tenure_months,is_active
2023-07-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,21,True
2023-08-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,22,True
2023-09-30,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,23,True
2023-10-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,24,True
2023-11-30,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,25,True
2023-12-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,26,True
2024-01-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,27,True
2024-02-29,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,28,True
2024-03-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,29,True
2024-04-30,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,30,True
2024-05-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,31,True
2024-06-30,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,32,True
2024-07-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,33,True
2024-08-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,34,True
2024-09-30,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,35,True
2024-10-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,36,True
2024-11-30,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,37,True
2024-12-31,EMP00580,Marketing,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0020,Master's Degree,1293496.92,38,True
2022-01-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,19,True
2022-02-28,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,20,True
2022-03-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,21,True
2022-04-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,22,True
2022-05-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,23,True
2022-06-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,24,True
2022-07-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,25,True
2022-08-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,26,True
2022-09-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,27,False
2022-10-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,28,False
2022-11-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,29,False
2022-12-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,30,False
2023-01-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,31,False
2023-02-28,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,32,False
2023-03-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,33,False
2023-04-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,34,False
2023-05-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,35,False
2023-06-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,36,False
2023-07-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,37,False
2023-08-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,38,False
2023-09-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,39,False
2023-10-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,40,False
2023-11-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,41,False
2023-12-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,42,False
2024-01-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,43,False
2024-02-29,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,44,False
2024-03-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,45,False
2024-04-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,46,False
2024-05-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,47,False
2024-06-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,48,False
2024-07-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,49,False
2024-08-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,50,False
2024-09-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,51,False
2024-10-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,52,False
2024-11-30,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,53,False
2024-12-31,EMP00581,Information Technology,HR Executive,Associate,Hyderabad,Telangana,India,MGR0017,MBA,601691.51,54,False
2024-05-31,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,0,True
2024-06-30,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,1,True
2024-07-31,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,2,True
2024-08-31,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,3,True
2024-09-30,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,4,True
2024-10-31,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,5,True
2024-11-30,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,6,True
2024-12-31,EMP00582,Sales,Senior Software Engineer,Senior,Gurugram,Haryana,India,MGR0036,PhD,2131844.58,7,True
2022-01-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,70,True
2022-02-28,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,71,True
2022-03-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,72,True
2022-04-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,73,True
2022-05-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,74,True
2022-06-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,75,True
2022-07-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,76,True
2022-08-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,77,True
2022-09-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,78,True
2022-10-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,79,True
2022-11-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,80,True
2022-12-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,81,True
2023-01-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,82,True
2023-02-28,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,83,True
2023-03-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,84,True
2023-04-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,85,True
2023-05-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,86,True
2023-06-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,87,True
2023-07-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,88,True
2023-08-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,89,True
2023-09-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,90,True
2023-10-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,91,True
2023-11-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,92,True
2023-12-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,93,True
2024-01-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,94,True
2024-02-29,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,95,True
2024-03-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,96,True
2024-04-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,97,True
2024-05-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,98,True
2024-06-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,99,True
2024-07-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,100,True
2024-08-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,101,True
2024-09-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,102,True
2024-10-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,103,True
2024-11-30,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,104,True
2024-12-31,EMP00583,Finance,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0037,PhD,1849865.48,105,True
2024-10-31,EMP00584,Marketing,Senior Software Engineer,Senior,Kolkata,West Bengal,India,MGR0029,Diploma,1581071.0,0,True
2024-11-30,EMP00584,Marketing,Senior Software Engineer,Senior,Kolkata,West Bengal,India,MGR0029,Diploma,1581071.0,1,True
2024-12-31,EMP00584,Marketing,Senior Software Engineer,Senior,Kolkata,West Bengal,India,MGR0029,Diploma,1581071.0,2,True
2023-01-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,0,True
2023-02-28,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,1,True
2023-03-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,2,True
2023-04-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,3,True
2023-05-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,4,True
2023-06-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,5,True
2023-07-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,6,True
2023-08-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,7,True
2023-09-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,8,True
2023-10-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,9,True
2023-11-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,10,True
2023-12-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,11,True
2024-01-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,12,True
2024-02-29,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,13,True
2024-03-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,14,True
2024-04-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,15,True
2024-05-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,16,True
2024-06-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,17,True
2024-07-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,18,True
2024-08-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,19,True
2024-09-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,20,True
2024-10-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,21,True
2024-11-30,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,22,True
2024-12-31,EMP00585,Information Technology,Marketing Specialist,Associate,Gurugram,Haryana,India,MGR0027,PhD,657236.91,23,True
2022-01-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,63,True
2022-02-28,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,64,True
2022-03-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,65,True
2022-04-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,66,True
2022-05-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,67,True
2022-06-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,68,True
2022-07-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,69,True
2022-08-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,70,True
2022-09-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,71,True
2022-10-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,72,True
2022-11-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,73,True
2022-12-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,74,True
2023-01-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,75,True
2023-02-28,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,76,True
2023-03-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,77,True
2023-04-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,78,True
2023-05-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,79,True
2023-06-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,80,True
2023-07-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,81,True
2023-08-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,82,True
2023-09-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,83,True
2023-10-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,84,True
2023-11-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,85,True
2023-12-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,86,True
2024-01-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,87,True
2024-02-29,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,88,True
2024-03-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,89,True
2024-04-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,90,True
2024-05-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,91,True
2024-06-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,92,True
2024-07-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,93,True
2024-08-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,94,True
2024-09-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,95,True
2024-10-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,96,True
2024-11-30,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,97,True
2024-12-31,EMP00586,Information Technology,Senior Software Engineer,Senior,Hyderabad,Telangana,India,MGR0021,Master's Degree,1853013.1,98,True
2022-10-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,0,True
2022-11-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,1,True
2022-12-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,2,True
2023-01-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,3,True
2023-02-28,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,4,True
2023-03-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,5,True
2023-04-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,6,True
2023-05-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,7,True
2023-06-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,8,True
2023-07-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,9,True
2023-08-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,10,True
2023-09-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,11,True
2023-10-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,12,True
2023-11-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,13,True
2023-12-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,14,True
2024-01-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,15,True
2024-02-29,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,16,True
2024-03-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,17,True
2024-04-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,18,True
2024-05-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,19,True
2024-06-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,20,True
2024-07-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,21,True
2024-08-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,22,True
2024-09-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,23,True
2024-10-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,24,True
2024-11-30,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,25,True
2024-12-31,EMP00587,Operations,Software Engineer,Associate,Kolkata,West Bengal,India,MGR0024,PhD,912561.41,26,True
2022-01-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,50,True
2022-02-28,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,51,True
2022-03-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,52,True
2022-04-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,53,True
2022-05-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,54,True
2022-06-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,55,True
2022-07-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,56,True
2022-08-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,57,True
2022-09-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,58,True
2022-10-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,59,True
2022-11-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,60,True
2022-12-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,61,True
2023-01-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,62,True
2023-02-28,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,63,True
2023-03-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,64,True
2023-04-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,65,True
2023-05-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,66,True
2023-06-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,67,True
2023-07-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,68,True
2023-08-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,69,True
2023-09-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,70,True
2023-10-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,71,True
2023-11-30,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,72,True
2023-12-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,73,True
2024-01-31,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,74,True
2024-02-29,EMP00588,Human Resources,Financial Analyst,Associate,Hyderabad,Telangana,India,MGR0043,Master's Degree,779153.07,75,True
